dish_id,dish_name,ingredients,instructions,tips,usage,cooking_time,servings,difficulty,image_url,url
370,Súp Hột Lựu Chay,"Đậu hũ trắng: 100g, Bắp hạt: 70g, Cà rốt: 50g, Hành tây: 20g, Đậu ve nhật: 50g, Củ năng: 50g, Nấm rơm: 50g, Su su: 50g, Tàu hũ ki: 50g, Bột năng: 300g, Hành tây: 50g","Nấm rơm ngâm nước muối, rửa sạch, cắt hạt lựu. Cà rốt, hành tây, củ năng, su su gọt vỏ, cắt hạt lựu. Đậu que tước chỉ sơ, cắt hạt lựu. Củ cải trắng, mía, bắp mĩ. tách hạt, cùi bỏ vào nấu nước dùng. Cần tây lấy phần cọng, cắt khúc. Đun sôi 1,5 lít nước, cho các loại rau củ vào chần sơ, vớt ra ngâm vào nước lạnh, để ráo, ướp với 1m muối, 1/2m tiêu và 1m bột ngọt AJI-NO-MOTO®, để thấm rồi áo qua 1 lớp bột năng khô, áo 3 lần để hạt lựu giòn. Ướp sơ phần đậu hũ với 1/2m muối và 1/2m Hạt nêm Aji-ngon®. Đậu hũ trắng cắt hạt lựu, ướp với 1/2m muối, ,1/2m tiêu và 1/2m bột ngọt AJI-NO-MOTO®. Tàu hũ ki chiên giòn, bóp vụn. Ngò rí rửa sạch, cắt nhỏ. Hòa tan 1M bột năng với 2M nước. Cho củ cải, mía, bắp mĩ và cần tây vào nồi nước đã chần rau củ, nấu nhỏ lửa khoảng 15 phút cho ra nước ngọt, lọc lại. Đun sôi nước dùng, đổ thêm 1L nước dùng chay và 0,5L nước dừa vào. Cho tiếp các loại rau củ và đậu hũ vào. Thêm 2,5m muối và 1m bột ngọt AJI-NO-MOTO®, 1/2m dầu mè và 1/2m tiêu, giảm lửa, cho nước bột năng vào từ từ để tạo nên độ sánh.","Muốn hạt lựu giòn, phải áo bột năng dày 2 – 3 lớp.","Múc súp ra chén, rắc tiêu, ngò rí, hành boaro phi, dầu mè và tàu hũ ky lên, dùng nóng.",20,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/AGF-8405_1-sup-hot-luu-chay.png,https://monngonmoingay.com/sup-hot-luu-chay/
371,Canh Gà Nấu Bông Cải,"Thịt gà: 200g, Bông cải trắng: 100g, Cà rốt: 100g, Bông cải xanh: 100g, Hành tím băm: 1M","Thịt gà lóc xương lấy thịt, cắt khối vuông, ướp với 1M đầu hành tím băm, 1/2m tiêu và 2m hạt nêm Aji-ngon®, để thấm. Xương nấu nước dùng. Bông cải trắng, xanh làm sạch, cắt thành những búp nhỏ. Cuống bông cải gọt vỏ, cắt xéo hình móng ngựa. Cà rốt cắt miếng. Hành lá cắt khúc ngắn 3cm. Ngò rí cắt nhỏ. Đun nóng dầu, phi thơm đầu hành băm, cho thịt gà vào xào săn rồi cho qua nồi nước dùng, thêm cà rốt vào nấu khoảng 2-3 phút thì cho cuống bông cải vào nấu gần chín, cho tiếp bông cải vào nấu chín, nêm 1m hạt nêm Aji-ngon®, 1m muối, 1m bột ngọt AJI-NO-MOTO và 1m nước mắm. Cuối cùng cho hành lá vào và 1 ít tiêu.","Để nước canh được trong, tiếp tục vớt bọt sau khi cho thịt gà vào nấu., Nêm thêm nước mắm làm tăng thêm hượng vị món canh.","Múc canh ra tô, trang trí với ngò rí và rắc ít tiêu lên trên, dùng nóng.",25,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/canh-ga-nau-bong-cai-15an172.jpg,https://monngonmoingay.com/canh-ga-nau-bong-cai-2/
372,Canh Cá Khoai Lá Giang,"Cá khoai tươi: 300g, Lá giang: 50g, Thơm chín: 1/4 trái, Cà chua lớn: 1 quả, Ngò gai: 2 lá, Ớt hiểm: 1 trái, Hành tỏi băm: 2M","Cá khoai cắt khúc 5cm, ướp 1M hành tỏi băm, 1/4m muối, 1/4m bột ngọt AJI-NO-MOTO®, 1/2m tiêu và 1m nước cốt chanh, để thấm. Lá giang vò sơ. Thơm cắt lát. Cà chua cắt múi cau. Rau om, ngò gai cắt nhỏ. Ớt hiểm đập dập. Phi thơm 1M hành tỏi băm, xào sơ cà chua với ít muối, đường, cho vào nồi 1 lít nước đun sôi, thêm thơm, ớt và lá giang vào nấu cho lá giang ra vị chua, nêm 1M muối, 2m bột ngọt AJI-NO-MOTO®, 1M đường, 1M nước mắm, nếm vị vừa ăn, cho cá khoai vào, canh sôi trở lại thì tắt bếp, thêm rau om, ngò gai.","Ướp cá khoai với ít nước cốt chanh giúp cá bớt mùi tanh., Chọn cá khoai tươi, trắng, bụng nhỏ, hình dạng còn nguyên vẹn.","Múc canh ra tô, dùng với cơm trắng.",25,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-0066-canh-ca-khoai-la-giang.png,https://monngonmoingay.com/canh-ca-khoai-la-giang/
373,Canh Dền Cơm Nấu Nghêu,"Thịt nghêu: 150g, Rau dền cơm: 300g, Mướp khía: 1 trái, Hành lá: 3 nhánh","Nghêu tách phần vỏ, bỏ phần đen. Ướp vào nghêu 1/2M hạt nêm Aji-ngon®, 1/2M đường, 1/2M tiêu, 1M hành, tỏi băm để thấm. Mướp khía gọt vỏ, cắt khúc. Hành lá cắt khúc, độ dài 2-3cm. Rau dền cơm nhặt sạch, bỏ phần bông. Đặt chảo lên bếp, phi thơm hành tỏi, xào nghêu nhanh tay, trút ra để riêng. Nấu sôi nước, nêm 1,5M hạt nêm Aji-ngon®, cho mướp khía vào. Canh sôi lại, tiếp tục cho rau dền cơm vào, nêm thêm 1M nước mắm, cho hành lá vào, cho nghêu vào trở lại, tắt bếp.","Xào nghêu nhanh tay và trút ra không nấu chung với các nguyên liệu khác để nghêu không dai và không bị tanh., Bỏ bông dền cơm để canh không có vị nhân nhẫn.","Múc canh ra tô, thêm một ít tiêu, dùng nóng.",20,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/7_CQC9701_CanhDenComNauNgheu.png,https://monngonmoingay.com/canh-den-com-nau-ngheu/
374,Súp Cua Nấm Tuyết,"Xương gà: 300g, Thịt cua: 150g, Thịt ức gà: 150g, Nấm tuyết khô: 20g, Trứng gà: 1 quả, Hành tây: 50g, Bột năng: 100g","Cho xương gà vào nồi nấu lấy 1,5 lít nước dùng. Thịt ức gà luộc chín trong nước dùng, rồi vớt ra để trong nước lạnh, xé sợi. Nấm tuyết ngâm nở, cắt bỏ chân rồi cắt nhỏ. Trứng đánh tan. Bột năng hoà tan với 2M nước. Hành tây cắt hạt lựu, ngò rí rửa sạch, cắt nhuyễn. Ớt cắt lát. Đun sôi nước dùng, nêm 1m hạt nêm Aji-ngon®, 1/2m đường, 1/2m muối, cho cua, thịt gà và hành tây vào. Giảm nhỏ lửa, khuấy bột năng vào súp, đảo đều. Tiếp theo cho trứng vào quậy từ từ cho có sợi, thêm nấm tuyết, tắt bếp.","Cách nấu nước dùng trong: nấu nhỏ lửa, hớt bọt thường xuyên. Có thể pha 1,5 lít nước luộc gà với 2M hạt nêm Aji-ngon® làm nước dùng, độ ngọt cũng như nước hầm từ xương gà.","Múc súp ra thố, rắc tiêu, ngò lên trên. Dùng nóng, ăn kèm nước tương LISA.",20,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/supcuanamtuyet3.png,https://monngonmoingay.com/sup-cua-nam-tuyet/
375,Canh Rong Biển Hạt Sen,"Rong biển wakame khô: 10g, Hạt sen tươi: 100g, Nấm rơm trắng: 100g","Wakame ngâm nở, để ráo. Nấm rơm cắt đôi. Gừng cắt lát đập dập. Cà rốt tỉa hoa, cắt lát. Ngò rí cắt nhỏ. Đun sôi 1.2 lít nước, thêm hạt sen và gừng vào nấu nhỏ lửa khoảng 5 phút, cho cà rốt, nấm rơm vào, nêm 1.5m muối, 1/2 m Bột ngọt AJI-NO-MOTO®, 1M Nước tương LISA, nếm vị vừa ăn, thêm rong biển. Tắt bếp.","Không nên nấu wakame lâu sẽ bị bở nát, không ngon., Rong biển wakame loại khô phù hợp cho các món canh, lẩu và có vị thanh nhẹ, dễ ăn.","Múc canh ra tô, rắc thêm ngò rí, tiêu. Dùng nóng.",15,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/09/canh-rong-bien-hat-sen.jpg,https://monngonmoingay.com/canh-rong-bien-hat-sen/
376,Hủ Tiếu Mực,"Hủ tiếu khô: 500g, Xương heo: 500g, Xương gà: 500g, Mực tươi: 300g, Thịt xay: 200g, Tôm khô: 20g","Xương gà, xương heo trụng sơ qua nước sôi, rửa sạch. Hành tây, hành tím củ nướng thơm rửa sạch. Tôm khô rang thơm. Mực khô nướng thơm. Cà rốt, củ cải trắng cắt khúc. Hành lá, ngò rí cắt nhỏ. Xà lách, cần tây, giá hẹ rửa sạch để ráo. Thịt xay trộn đều với 1M hành tím băm, 1/3m hạt nêm Aji-ngon®, 1/2m nước mắm, ít tiêu, vo viên tròn. Mực tươi cắt miếng vừa ăn, ướp với 1/2m hạt nêm Aji-ngon®, ít tiêu, để thấm. Hủ tiếu chần qua nước sôi đến khi mềm, rửa qua nước lọc, cho thêm ít dầu ăn, xóc đều cho ráo nước. Cho xương heo, xương gà vào 3L nước, nấu sôi, vớt bọt cho nước dùng trong, sau đó để lửa nhỏ, cho hành tây, hành tím, tôm khô, mực khô, cà rốt và củ cải trắng vào nấu nước dùng. Lọc lấy 2L nước dùng, nêm 1.5M hạt nêm Aji-ngon®, 1m bột ngọt AJI-NO-MOTO®, 1/2m muối, 1M đường, 1m nước mắm, khuấy tan, cho thịt viên vào, nấu sôi, nếm vị vừa ăn.","Chần mực riêng bên ngoài để giữ cho nước dùng được trong., Nướng thơm tôm, mực khô để giúp nước dùng dậy mùi thơm đặc trưng.","Cho hủ tiếu ra tô, mực chần trong nồi nước dùng cho chín tới, cho vào tô hủ tiếu, rắc hành lá, ngò rí, hành phi, tóp mỡ, ít tiêu lên, sau đó múc nước dùng và thịt viên vào, dùng nóng với xà lách, cần tây, giá hẹ, chanh và ớt.",35,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2016/04/CQC2018_Hu-tiu-muc540-e1461280187670.jpg,https://monngonmoingay.com/hu-tieu-muc/
377,Canh Gà Bí Xanh,"Bí xanh (bí đao trái lớn): 300g, Cà rốt: 50g, Hành tím băm: 1M","Gà chặt miếng vừa ăn. Bí xanh bỏ ruột, cắt khối xéo. Cà rốt tỉa hoa, cắt lát. Hành ngò cắt nhỏ. Ướp thịt gà: trộn đều thịt gà với 1/2m muối, 1/2m tiêu và 1M Hạt nêm Aji-ngon® (Gà), để 20 phút cho thấm gia vị. Nấu canh gà: Phi thơm hành tím băm với 2M dầu ăn, cho thịt gà vào xào săn rồi đổ 1,2 lít nước vào đun sôi, vớt bọt, cho tiếp bí xanh, cà rốt vào nấu nhỏ lửa. Nêm 1/2M Hạt nêm Aji-ngon® (Gà), nấu đến khi thịt gà chín, bí xanh mềm thì tắt lửa.","Ướp và xào thịt gà trước để gà thấm gia vị và đậm đà hơn., Sử dụng bí xanh già phải bỏ hạt để không bị cứng và chua.","Múc canh ra tô, cho ít tiêu, hành lá, ngò rí, hành phi lên trên, dùng nóng kèm cơm trắng.",15,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2020/05/canh-ga-bi-xanh.webp,https://monngonmoingay.com/canh-ga-bi-xanh/
378,Canh Khoai Rau Đắng,"Khoai lang: 150g, Khoai mỡ: 150g, Rau đắng: 100g, Thịt nạc dăm xay: 100g","Khoai mỡ rửa sạch, cắt sợi mỏng. Khoai lang gọt vỏ, cắt khối vuông vừa ăn, ngâm vào nước có pha ít muối, trước khi nấu vớt ra để ráo. Rau đắng lặt rửa sạch, cắt khúc ngắn. Rau om, ngò gai rửa sạch, cắt nhỏ. Thịt bằm ướp với 1/2m hạt nêm Aji-ngon®, 1M hành tím băm 1/2m tiêu và 1M nước, để thấm Đun sôi 1 lít nước, cho thịt bằm vào khuấy đều, hớt sạch bọt. Cho khoai lang vào nấu khoảng 3 phút rồi thêm khoai mỡ, đun nhỏ lửa 5 phút đến khi khoai chín mềm, nêm 1,5M hạt nêm Aji-ngon®, nếm vị vừa ăn. Cuối cùng cho rau đắng vào, đợi nước sôi lại thì tắt bếp.","Rau đắng cho vào sau cùng sẽ giòn mà không bị đắng., Thịt băm tán nhuyễn với ít nước trước khi cho vào nồi canh, thịt sẽ không bị vón cục.","Múc canh ra tô, rắc rau om, ngò gai và tiêu lên trên, dùng nóng với cơm.",40,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-9751-canh-khoai-rau-dang.png,https://monngonmoingay.com/canh-khoai-rau-dang/
379,Canh Dưa Leo Nhồi Thịt,"Thịt heo : 100g, Giò sống : 50g, Dưa leo : 3 quả","Dưa leo rửa sạch, bào sơ vỏ, cắt khúc 3cm, khoét bỏ ruột dưa. Cà rốt tỉa hoa, cắt lát. Bún tàu, nấm mèo cắt nhỏ. Hành lá cắt khúc 3cm. Ngò rí cắt nhỏ. Trộn đều hỗn hợp: thịt heo, giò sống, bún tàu, nấm mèo, 1m hành tím băm, 1/2m hạt nêm Aji-ngon® và 1 ít tiêu. Nhồi hỗn hợp thịt vào trong dưa leo. Đun sôi 1.2 lít nước, nêm 1/2m hạt nêm Aji-ngon®, 1/2m muối và 1m bột ngọt AJI-NO-MOTO®, cho cà rốt và dưa leo vào nấu chín, tắt lửa.","Lấy hết ruột của dưa leo để phần nhân được kết dính tốt hơn., Chọn dưa leo trái vừa, suông, có màu xanh để món canh đẹp mắt.","Cho canh ra tô, cho tiêu và hành ngò lên trên, dùng với cơm.",20,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/CanhDuaLeoNhoiThit_CQC8401.png,https://monngonmoingay.com/canh-dua-leo-nhoi-thit/
380,Canh Gà Nấu Khoai Môn,"Khoai môn cao: 300g, Cà rốt: 200g, Nước cốt hành tím: 1M","Đùi gà chặt miếng vừa ăn, ướp với 1/2m muối, 1/4m đường, 1/4m bột ngọt Ajinomoto®, 1/2m tiêu và 1M nước cốt hành tím, để thấm. Khoai môn cắt khối, chiên sơ. Cà rốt tỉa hoa, cắt lát dày 1cm. Hành lá, ngò rí rửa sạch, cắt nhỏ. Phi thơm 1M hành tím băm, xào săn thịt gà rồi đổ nước dùng vào, nấu khoảng 5 phút, cho cà rốt và khoai môn vào nấu đến khi rau củ chín mềm, nêm thêm 1/2m muối, 1/4m đường và 1/2m bột ngọt Ajinomoto® vào cuối, cho hành tây, nếm vị vừa ăn, tắt bếp.","Chọn khoai môn cao loại củ suôn, nhiều bột, không có nhiều mắt và cuống còn tươi. Chọn gà mái dầu để nấu món khoai môn sẽ ngon hơn.","Múc món gà ra tô, rắc thêm hành ngò và tiêu, dùng nóng với cơm.",10,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-0258-canh-ga-nau-khoai-mon.png,https://monngonmoingay.com/canh-ga-nau-khoai-mon/
381,Canh Bí Đỏ Rong Biển,"Bí đỏ: 300g, Rong biển khô: 100g, Nấm kim châm: 50g","Sườn chay rửa sạch, xé nhỏ, ướp với 1/2m hạt nêm Aji-ngon® từ Nấm Hương & Hạt Sen, để thấm. Vắt ráo chiên ngập dầu cho vàng giòn. Bí đỏ cắt khối 2cm. Hành boaro cắt lát mỏng. Nấm kim châm cắt gốc, tách nhỏ. Ngò rí cắt nhỏ. Phi thơm hành boa-rô, cho bí đỏ vào xào, nêm 1/2m hạt nêm Aji-ngon® từ Nấm Hương & Hạt Sen, thêm 1.2L nước vào, đun sôi, nêm 1m hạt nêm Aji-ngon® từ Nấm Hương & Hạt Sen, 1/4m muối, 1/4m đường, nấu cho bí đỏ vừa chín tới, nếm vị vừa ăn, cho nấm kim châm và rong biển vào, nấu sôi, tắt lửa.","Xào bí đỏ với gia vị để bí thấm vị đậm đà., Cho rong biển vào sau cùng để rong biển không bị mềm nhũn.","Múc canh ra tô, rắc ngò rí và tiêu, thêm sườn chay lên trên, dùng nóng.",0,0,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/09/CanhBiDoRongBien_540-1024x683.jpg,https://monngonmoingay.com/canh-bi-do-rong-bien/
382,Canh Lươn Nấu Bắp Chuối Hột,"Lươn: 300g, Bắp chuối hột: 200g, Lá lốt: 10 lá, Khế chua: 1 trái, Ớt sừng: 1 trái, Chanh: 1 trái","Lươn làm sạch, luộc chín với 1 lít nước, nêm 1m muối, 1m bột ngọt AJI-NO-MOTO®, đập dập tép sả bỏ vào nước luộc lươn. Vớt lươn ra để nguội, lấy thịt, xương tiếp tục nấu nước dùng. Ướp lươn với 1m hành tím băm, 1/2m tiêu, 1m đường, 1m bột ngọt AJI-NO-MOTO® và 1M nước mắm. Bắp chuối cắt mỏng, ngâm nước có pha chanh. Lá lốt, ngò gai cắt nhỏ. Khế cắt lát. Ớt sừng cắt lát. Phi thơm hành tỏi, cho lươn vào xào, thêm ớt xắt và ngò gai, rắc thêm tiêu, tắt bếp. Thêm 0.5 lít nước vào nước luộc lươn nấu sôi, vớt xương ra, cho phần bắp chuối hột vào, khế, cho lươn vào nấu sôi trở lại, thêm lá lốt, ngò gai, tắt bếp.","Dùng khế chua hoặc phèn chua, hoặc giấm hay chanh để làm sạch nhớt lươn., Xào thịt lươn trước để thịt lươn đậm đà và không bị tanh.","Múc canh ra tô, rắc tiêu, dùng nóng.",20,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-0348-canh-luon-nau-bap-chuoi-hot.png,https://monngonmoingay.com/canh-luon-nau-bap-chuoi-hot-2/
383,Canh Chả Mực Thì Là,"Mực ống nhỏ: 100g, Cá thác lác: 100g, Thơm: 1 trái, Cà chua: 2 trái, Ớt sừng: 1 trái","Mực làm sạch, băm nhuyễn. Cá thác lác quết nhuyễn với 1/2m nước mắm. Rau thì là cắt nhuyễn, để riêng lá và cọng. Ớt sừng bỏ hạt, băm nhỏ. Cà chua bỏ hạt, hành tây cắt múi cau. Thơm cắt miếng mỏng. Làm chả mực: trộn mực với cá thác lác và ớt băm, nêm 1/2m hạt nêm Aji-ngon®, 1/2m tiêu, vo thành viên tròn, ép hơi dẹp. Đun sôi 1,2 lít nước, cho chả mực vào, nêm 2m hạt nêm Aji-ngon®, 1m đường, 1/2m muối và 1m bột ngọt AJI-NO-MOTO®. Cho thơm, cà chua, thì là, ớt cắt lá và hành tây vào, nấu sôi lại, nêm thêm 1M nước mắm, nếm vị chua ngọt vừa ăn.","Quết cá thác lác với nuớc mắm cho nhuyễn, chả sẽ dai hơn., Đập chả mực mạnh tay để tăng độ dai của chả mực.","Múc canh ra tô, dùng nóng.",40,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-1438-canh-cha-muc-thi-la1.png,https://monngonmoingay.com/canh-cha-muc-thi-la/
384,Canh Bí Đỏ Đậu Xanh,"Thịt băm: 100g, Bí đỏ: 400g, Đậu xanh còn vỏ: 30g","Thịt băm ướp với 1/2m hạt nêm Aji-ngon®, 1/4m tiêu, hành tím băm, để thấm. Ngâm mềm đậu xanh trước khi nấu. Bí đỏ cắt hạt lựu. Đậu xanh ngâm mềm. Rau om, ngò gai cắt nhỏ. Đun sôi 1,5 lít nước, cho thịt băm vào nấu, vớt bọt, cho bí đỏ và đậu xanh vào, nêm 2M hạt nêm Aji-ngon®, 1m đường, nấu đến khi bí đỏ chín mềm, tắt bếp, nêm rau om.","Tùy theo ý thích có thể thay đổi thịt hoặc tôm khi nấu canh. Lựa bí 2 da, trái tròn đẹp, dưới lớp vỏ là lớp da xanh, ruột có màu cam đỏ, bí sẽ dẻo và ngon hơn.","Múc canh ra tô, dùng nóng với cơm.",15,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/canh-bi-do-dau-xanh-42av4942.jpg,https://monngonmoingay.com/canh-bi-do-dau-xanh-2/
385,Canh Nghêu Kim Chi Tía Tô,"Thịt nghêu tươi: 200g, Lá tía tô: 50g, Kim chi cải thảo: 200g, Nấm kim châm: 50g","Ướp thịt nghêu với hành tím băm và 1M Gia vị nêm sẵn Aji-Quick® Lẩu Kim Chi. Lá tía tô cắt sợi. Hành boaro phần cọng cắt lát để riêng, phần lá cắt nhỏ để riêng. Nấm kim châm cắt khúc. Đun nóng nửa chén dầu ăn, phi thơm boaro, múc 1M dầu đã phi vào nghêu, cho kim chi vào xào thơn, thêm 1,5 lít nước vào đun sôi, nêm phần Gia vị nêm sẵn Aji-Quick® Lẩu Kim Chi còn lại, cho nấm vào nấu chín rồi cho nghêu và đậu hủ, khi nước canh sôi lại, tắt lửa cho lá boaro, tía tô. Tắt lửa.","Chọn kim chi mới, còn độ giòn sẽ phù hợp cho món ăn này., Cho lá tía tô vô sau cùng giúp giữ hương vị tự nhiên và dinh dưỡng của rau tía tô., Chọn thịt nghêu tươi để khi nấu sẽ mềm ngọt và không dai.","Múc canh ra tô, dùng nóng với cơm hoặc bún.",15,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2020/07/canh-ngheu-kim-chi-tia-to-880.webp,https://monngonmoingay.com/canh-ngheu-kim-chi-tia-to/
